bidder_tender_id,tender_id,bidder_id,bid_submission_date,bid_status,participation_status,bid_amount,documents_submitted_count,submission_completeness,scenario,difficulty_level,synthetic_flag
BT-001345,TND-000336,BID-000178,2025-10-07,SUBMITTED,ACTIVE,196502900.0,7,1.0,INVALID_DOCUMENT,MEDIUM,True
BT-001346,TND-000336,BID-001005,2025-10-07,SUBMITTED,ACTIVE,236773300.0,7,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-001347,TND-000336,BID-001844,2025-10-07,SUBMITTED,ACTIVE,247432600.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-001353,TND-000338,BID-000946,2026-09-16,SUBMITTED,ACTIVE,115129700.0,6,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001354,TND-000338,BID-001395,2026-09-16,SUBMITTED,ACTIVE,118404700.0,6,1.0,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-001355,TND-000338,BID-000725,2026-09-16,SUBMITTED,ACTIVE,110142700.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-001359,TND-000340,BID-001424,2026-07-10,SUBMITTED,ACTIVE,182751800.0,7,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-001360,TND-000340,BID-000859,2026-07-10,SUBMITTED,ACTIVE,185711400.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-001361,TND-000340,BID-001497,2026-07-10,SUBMITTED,ACTIVE,188901600.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001370,TND-000343,BID-001844,2026-03-30,SUBMITTED,ACTIVE,247820800.0,7,1.0,EXPIRED_DOCUMENT,EASY,True
BT-001371,TND-000343,BID-000015,2026-03-30,SUBMITTED,ACTIVE,200313700.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-001372,TND-000343,BID-000539,2026-03-30,SUBMITTED,ACTIVE,234201300.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-001373,TND-000344,BID-000012,2026-10-03,SUBMITTED,ACTIVE,89532300.0,4,0.667,FULLY_COMPLIANT,EASY,True
BT-001374,TND-000344,BID-000549,2026-10-03,SUBMITTED,ACTIVE,104279200.0,5,0.833,MINOR_ISSUES,EASY,True
BT-001375,TND-000344,BID-001337,2026-10-03,SUBMITTED,ACTIVE,116133600.0,5,0.833,MINOR_ISSUES,EASY,True
BT-001376,TND-000344,BID-000624,2026-10-03,SUBMITTED,ACTIVE,96691700.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001377,TND-000344,BID-000352,2026-10-03,SUBMITTED,ACTIVE,109005100.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001382,TND-000346,BID-001377,2026-05-31,SUBMITTED,ACTIVE,88405000.0,5,0.833,INSUFFICIENT_EVIDENCE,HARD,True
BT-001383,TND-000346,BID-001843,2026-05-31,SUBMITTED,ACTIVE,105417500.0,4,0.667,MINOR_ISSUES,HARD,True
BT-001384,TND-000346,BID-000311,2026-05-31,SUBMITTED,ACTIVE,102315300.0,5,0.833,PARTIAL_COMPLIANCE,HARD,True
BT-001385,TND-000346,BID-001264,2026-05-31,SUBMITTED,ACTIVE,80897300.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-001391,TND-000348,BID-000705,2025-04-12,SUBMITTED,ACTIVE,112244000.0,5,0.714,MISSING_DOCUMENT,MEDIUM,True
BT-001392,TND-000348,BID-001687,2025-04-12,SUBMITTED,ACTIVE,101993000.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001393,TND-000348,BID-001021,2025-04-12,SUBMITTED,ACTIVE,110615800.0,7,1.0,MINOR_ISSUES,MEDIUM,True
BT-001394,TND-000348,BID-000975,2025-04-12,SUBMITTED,ACTIVE,99815300.0,6,0.857,MINOR_ISSUES,MEDIUM,True
BT-001395,TND-000348,BID-000005,2025-04-12,SUBMITTED,ACTIVE,115907300.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001396,TND-000349,BID-000527,2025-05-01,SUBMITTED,ACTIVE,191494500.0,7,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-001397,TND-000349,BID-001434,2025-05-01,SUBMITTED,ACTIVE,150290200.0,6,0.857,MINOR_ISSUES,MEDIUM,True
BT-001398,TND-000349,BID-000951,2025-05-01,SUBMITTED,ACTIVE,191911200.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001399,TND-000349,BID-001444,2025-05-01,SUBMITTED,ACTIVE,152033800.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001410,TND-000353,BID-001140,2025-07-24,SUBMITTED,ACTIVE,30200000.0,5,0.714,FULLY_COMPLIANT,EASY,True
BT-001411,TND-000353,BID-001781,2025-07-24,SUBMITTED,ACTIVE,33549900.0,6,0.857,MINOR_ISSUES,EASY,True
BT-001412,TND-000353,BID-001338,2025-07-24,SUBMITTED,ACTIVE,27078000.0,7,1.0,MINOR_ISSUES,EASY,True
BT-001413,TND-000353,BID-000209,2025-07-24,SUBMITTED,ACTIVE,29936300.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001414,TND-000353,BID-001892,2025-07-24,SUBMITTED,ACTIVE,35487500.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001419,TND-000355,BID-001890,2026-10-03,SUBMITTED,ACTIVE,68419100.0,6,1.0,MINOR_ISSUES,EASY,True
BT-001420,TND-000355,BID-001109,2026-10-03,SUBMITTED,ACTIVE,69882500.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001421,TND-000355,BID-001651,2026-10-03,SUBMITTED,ACTIVE,78666000.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-001422,TND-000355,BID-000490,2026-10-03,SUBMITTED,ACTIVE,81171900.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-001423,TND-000356,BID-000843,2025-03-30,SUBMITTED,ACTIVE,112078000.0,6,0.857,INCONSISTENT_DOCUMENT,EASY,True
BT-001424,TND-000356,BID-000121,2025-03-30,SUBMITTED,ACTIVE,145016300.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001425,TND-000356,BID-001900,2025-03-30,SUBMITTED,ACTIVE,145053000.0,6,0.857,MINOR_ISSUES,EASY,True
BT-001426,TND-000356,BID-000651,2025-03-30,SUBMITTED,ACTIVE,136848700.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-001427,TND-000356,BID-000358,2025-03-30,SUBMITTED,ACTIVE,148163900.0,6,0.857,MINOR_ISSUES,EASY,True
BT-001428,TND-000357,BID-000203,2026-05-27,SUBMITTED,ACTIVE,42286200.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001429,TND-000357,BID-001954,2026-05-27,SUBMITTED,ACTIVE,42840400.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001430,TND-000357,BID-000677,2026-05-27,SUBMITTED,ACTIVE,32194700.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001431,TND-000357,BID-001516,2026-05-27,SUBMITTED,ACTIVE,34667000.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001432,TND-000358,BID-000095,2026-01-15,SUBMITTED,ACTIVE,85362000.0,7,1.0,MINOR_ISSUES,MEDIUM,True
BT-001433,TND-000358,BID-000764,2026-01-15,SUBMITTED,ACTIVE,94542700.0,7,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-001434,TND-000358,BID-000662,2026-01-15,SUBMITTED,ACTIVE,89099200.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001435,TND-000358,BID-000941,2026-01-15,SUBMITTED,ACTIVE,100108900.0,6,0.857,PARTIAL_COMPLIANCE,MEDIUM,True
BT-001436,TND-000358,BID-001403,2026-01-15,SUBMITTED,ACTIVE,97038600.0,7,1.0,PARTIAL_COMPLIANCE,MEDIUM,True
BT-001442,TND-000360,BID-001861,2025-11-15,SUBMITTED,ACTIVE,93133700.0,5,0.833,MINOR_ISSUES,MEDIUM,True
BT-001443,TND-000360,BID-000323,2025-11-15,SUBMITTED,ACTIVE,102201600.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001444,TND-000360,BID-000681,2025-11-15,SUBMITTED,ACTIVE,89246200.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001445,TND-000360,BID-000219,2025-11-15,SUBMITTED,ACTIVE,84338600.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-001446,TND-000361,BID-000418,2026-02-06,SUBMITTED,ACTIVE,124944300.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001447,TND-000361,BID-000929,2026-02-06,SUBMITTED,ACTIVE,154074300.0,5,0.833,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-001448,TND-000361,BID-001089,2026-02-06,SUBMITTED,ACTIVE,136915700.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001449,TND-000361,BID-001661,2026-02-06,SUBMITTED,ACTIVE,159352100.0,6,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-001468,TND-000366,BID-001028,2025-12-28,SUBMITTED,ACTIVE,16343600.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-001469,TND-000366,BID-000433,2025-12-28,SUBMITTED,ACTIVE,18976800.0,7,1.0,INVALID_DOCUMENT,EASY,True
BT-001470,TND-000366,BID-001303,2025-12-28,SUBMITTED,ACTIVE,16650800.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-001471,TND-000366,BID-001667,2025-12-28,SUBMITTED,ACTIVE,17640900.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-001472,TND-000367,BID-001291,2026-03-26,SUBMITTED,ACTIVE,54226300.0,6,1.0,EXPIRED_DOCUMENT,EASY,True
BT-001473,TND-000367,BID-001887,2026-03-26,SUBMITTED,ACTIVE,48757900.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001474,TND-000367,BID-000475,2026-03-26,SUBMITTED,ACTIVE,50445800.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001479,TND-000369,BID-000753,2025-11-28,SUBMITTED,ACTIVE,187491700.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001480,TND-000369,BID-001112,2025-11-28,SUBMITTED,ACTIVE,167427800.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-001481,TND-000369,BID-001647,2025-11-28,SUBMITTED,ACTIVE,181344500.0,5,0.833,MINOR_ISSUES,MEDIUM,True
BT-001482,TND-000369,BID-000106,2025-11-28,SUBMITTED,ACTIVE,162346700.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001483,TND-000370,BID-001361,2025-07-19,SUBMITTED,ACTIVE,220363800.0,6,1.0,INSUFFICIENT_EVIDENCE,HARD,True
BT-001484,TND-000370,BID-001353,2025-07-19,SUBMITTED,ACTIVE,215719700.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-001485,TND-000370,BID-001209,2025-07-19,SUBMITTED,ACTIVE,213261100.0,5,0.833,INSUFFICIENT_EVIDENCE,HARD,True
BT-001499,TND-000374,BID-000579,2026-05-26,SUBMITTED,ACTIVE,207075800.0,6,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-001500,TND-000374,BID-001584,2026-05-26,SUBMITTED,ACTIVE,160775000.0,6,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-001501,TND-000374,BID-001478,2026-05-26,SUBMITTED,ACTIVE,179264100.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-001502,TND-000374,BID-000847,2026-05-26,SUBMITTED,ACTIVE,176759700.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001503,TND-000374,BID-000524,2026-05-26,SUBMITTED,ACTIVE,202386700.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001504,TND-000375,BID-000142,2026-02-04,SUBMITTED,ACTIVE,216430300.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-001505,TND-000375,BID-000994,2026-02-04,SUBMITTED,ACTIVE,241777400.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-001506,TND-000375,BID-000977,2026-02-04,SUBMITTED,ACTIVE,218253600.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-001507,TND-000375,BID-000396,2026-02-04,SUBMITTED,ACTIVE,235214500.0,5,0.833,HARD_AMBIGUOUS_CASE,EASY,True
BT-001508,TND-000376,BID-001986,2025-11-30,SUBMITTED,ACTIVE,52502400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001509,TND-000376,BID-000907,2025-11-30,SUBMITTED,ACTIVE,59253100.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-001510,TND-000376,BID-000559,2025-11-30,SUBMITTED,ACTIVE,57026700.0,6,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-001514,TND-000378,BID-001397,2026-07-23,SUBMITTED,ACTIVE,141710100.0,6,0.857,PARTIAL_COMPLIANCE,EASY,True
BT-001515,TND-000378,BID-001146,2026-07-23,SUBMITTED,ACTIVE,145368200.0,3,0.429,MISSING_DOCUMENT,EASY,True
BT-001516,TND-000378,BID-001889,2026-07-23,SUBMITTED,ACTIVE,141108600.0,5,0.714,PARTIAL_COMPLIANCE,EASY,True
BT-001517,TND-000378,BID-000701,2026-07-23,SUBMITTED,ACTIVE,151396200.0,5,0.714,FULLY_COMPLIANT,EASY,True
BT-001518,TND-000378,BID-001639,2026-07-23,SUBMITTED,ACTIVE,143092500.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001519,TND-000379,BID-001514,2026-01-29,SUBMITTED,ACTIVE,51873800.0,5,0.833,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001520,TND-000379,BID-001843,2026-01-29,SUBMITTED,ACTIVE,42887800.0,5,0.833,MINOR_ISSUES,MEDIUM,True
BT-001521,TND-000379,BID-000661,2026-01-29,SUBMITTED,ACTIVE,57286100.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001522,TND-000379,BID-000170,2026-01-29,SUBMITTED,ACTIVE,43001200.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001523,TND-000380,BID-000990,2026-01-29,SUBMITTED,ACTIVE,142836200.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001524,TND-000380,BID-000502,2026-01-29,SUBMITTED,ACTIVE,141025900.0,7,1.0,EXPIRED_DOCUMENT,EASY,True
BT-001525,TND-000380,BID-000201,2026-01-29,SUBMITTED,ACTIVE,117937100.0,6,0.857,INSUFFICIENT_EVIDENCE,EASY,True
BT-001526,TND-000381,BID-001640,2025-03-27,SUBMITTED,ACTIVE,139136500.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-001527,TND-000381,BID-000688,2025-03-27,SUBMITTED,ACTIVE,159649600.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-001528,TND-000381,BID-000090,2025-03-27,SUBMITTED,ACTIVE,131843000.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-001529,TND-000382,BID-001450,2025-10-11,SUBMITTED,ACTIVE,182637200.0,3,0.429,MISSING_DOCUMENT,EASY,True
BT-001530,TND-000382,BID-000391,2025-10-11,SUBMITTED,ACTIVE,150790900.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001531,TND-000382,BID-000055,2025-10-11,SUBMITTED,ACTIVE,154295800.0,7,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-001532,TND-000383,BID-000906,2025-05-04,SUBMITTED,ACTIVE,172873300.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-001533,TND-000383,BID-000613,2025-05-04,SUBMITTED,ACTIVE,162801100.0,6,0.857,MISSING_DOCUMENT,EASY,True
BT-001534,TND-000383,BID-001084,2025-05-04,SUBMITTED,ACTIVE,170328300.0,6,0.857,PARTIAL_COMPLIANCE,EASY,True
BT-001535,TND-000383,BID-001900,2025-05-04,SUBMITTED,ACTIVE,146420000.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-001536,TND-000383,BID-000590,2025-05-04,SUBMITTED,ACTIVE,144560200.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001540,TND-000385,BID-000416,2025-12-13,SUBMITTED,ACTIVE,204215800.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-001541,TND-000385,BID-000496,2025-12-13,SUBMITTED,ACTIVE,175102900.0,4,0.667,FULLY_COMPLIANT,EASY,True
BT-001542,TND-000385,BID-000409,2025-12-13,SUBMITTED,ACTIVE,188256400.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-001543,TND-000385,BID-000388,2025-12-13,SUBMITTED,ACTIVE,192572000.0,6,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-001544,TND-000385,BID-000386,2025-12-13,SUBMITTED,ACTIVE,176284600.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001545,TND-000386,BID-000880,2026-01-29,SUBMITTED,ACTIVE,111888100.0,6,1.0,INCONSISTENT_DOCUMENT,EASY,True
BT-001546,TND-000386,BID-001833,2026-01-29,SUBMITTED,ACTIVE,123744500.0,5,0.833,MISSING_DOCUMENT,EASY,True
BT-001547,TND-000386,BID-001325,2026-01-29,SUBMITTED,ACTIVE,138977000.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001548,TND-000387,BID-000784,2025-07-11,SUBMITTED,ACTIVE,14609500.0,6,1.0,PARTIAL_COMPLIANCE,HARD,True
BT-001549,TND-000387,BID-001740,2025-07-11,SUBMITTED,ACTIVE,13503000.0,5,0.833,PARTIAL_COMPLIANCE,HARD,True
BT-001550,TND-000387,BID-000325,2025-07-11,SUBMITTED,ACTIVE,16818100.0,6,1.0,FULLY_COMPLIANT,HARD,True
BT-001551,TND-000387,BID-001860,2025-07-11,SUBMITTED,ACTIVE,15182300.0,3,0.5,MISSING_DOCUMENT,HARD,True
BT-001552,TND-000388,BID-000493,2025-06-04,SUBMITTED,ACTIVE,175109000.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001553,TND-000388,BID-000654,2025-06-04,SUBMITTED,ACTIVE,199014500.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001554,TND-000388,BID-001348,2025-06-04,SUBMITTED,ACTIVE,183802200.0,5,0.833,MINOR_ISSUES,EASY,True
BT-001555,TND-000388,BID-001143,2025-06-04,SUBMITTED,ACTIVE,179342800.0,5,0.833,MINOR_ISSUES,EASY,True
BT-001556,TND-000388,BID-001984,2025-06-04,SUBMITTED,ACTIVE,207064500.0,6,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-001557,TND-000389,BID-001803,2026-06-16,SUBMITTED,ACTIVE,207192100.0,5,0.714,EXPIRED_DOCUMENT,MEDIUM,True
BT-001558,TND-000389,BID-001764,2026-06-16,SUBMITTED,ACTIVE,198099000.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001559,TND-000389,BID-000232,2026-06-16,SUBMITTED,ACTIVE,239823000.0,7,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001560,TND-000389,BID-001262,2026-06-16,SUBMITTED,ACTIVE,248754000.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-001569,TND-000392,BID-001434,2026-06-26,SUBMITTED,ACTIVE,145856700.0,7,1.0,MINOR_ISSUES,EASY,True
BT-001570,TND-000392,BID-001444,2026-06-26,SUBMITTED,ACTIVE,164707800.0,5,0.714,INSUFFICIENT_EVIDENCE,EASY,True
BT-001571,TND-000392,BID-000039,2026-06-26,SUBMITTED,ACTIVE,155780600.0,7,1.0,HARD_AMBIGUOUS_CASE,EASY,True
BT-001572,TND-000392,BID-001187,2026-06-26,SUBMITTED,ACTIVE,121369600.0,5,0.714,PARTIAL_COMPLIANCE,EASY,True
BT-001573,TND-000393,BID-001765,2025-07-06,SUBMITTED,ACTIVE,190146100.0,7,1.0,FULLY_COMPLIANT,EASY,True
BT-001574,TND-000393,BID-000886,2025-07-06,SUBMITTED,ACTIVE,154059300.0,6,0.857,FULLY_COMPLIANT,EASY,True
BT-001575,TND-000393,BID-000134,2025-07-06,SUBMITTED,ACTIVE,189338200.0,6,0.857,PARTIAL_COMPLIANCE,EASY,True
BT-001584,TND-000396,BID-000982,2026-02-25,SUBMITTED,ACTIVE,186611500.0,2,0.286,MISSING_DOCUMENT,MEDIUM,True
BT-001585,TND-000396,BID-000368,2026-02-25,SUBMITTED,ACTIVE,221567800.0,6,0.857,FULLY_COMPLIANT,MEDIUM,True
BT-001586,TND-000396,BID-000015,2026-02-25,SUBMITTED,ACTIVE,201689900.0,6,0.857,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001587,TND-000396,BID-000181,2026-02-25,SUBMITTED,ACTIVE,212423000.0,7,1.0,EXPIRED_DOCUMENT,MEDIUM,True
BT-001588,TND-000397,BID-001133,2026-03-05,SUBMITTED,ACTIVE,168390000.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001589,TND-000397,BID-001599,2026-03-05,SUBMITTED,ACTIVE,145352200.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-001590,TND-000397,BID-001159,2026-03-05,SUBMITTED,ACTIVE,181794700.0,6,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-001599,TND-000400,BID-001274,2025-07-26,SUBMITTED,ACTIVE,159030400.0,3,0.5,MISSING_DOCUMENT,EASY,True
BT-001600,TND-000400,BID-001960,2025-07-26,SUBMITTED,ACTIVE,139158200.0,5,0.833,INVALID_DOCUMENT,EASY,True
BT-001601,TND-000400,BID-000313,2025-07-26,SUBMITTED,ACTIVE,153760600.0,5,0.833,INSUFFICIENT_EVIDENCE,EASY,True
BT-001602,TND-000401,BID-000698,2025-10-12,SUBMITTED,ACTIVE,127934100.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001603,TND-000401,BID-001193,2025-10-12,SUBMITTED,ACTIVE,149375500.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-001604,TND-000401,BID-000783,2025-10-12,SUBMITTED,ACTIVE,114669500.0,3,0.5,MISSING_DOCUMENT,EASY,True
BT-001605,TND-000401,BID-000851,2025-10-12,SUBMITTED,ACTIVE,147283700.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001606,TND-000401,BID-000144,2025-10-12,SUBMITTED,ACTIVE,150014700.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001607,TND-000402,BID-000869,2025-07-04,SUBMITTED,ACTIVE,160176700.0,7,1.0,HARD_AMBIGUOUS_CASE,HARD,True
BT-001608,TND-000402,BID-000371,2025-07-04,SUBMITTED,ACTIVE,164401400.0,6,0.857,INCONSISTENT_DOCUMENT,HARD,True
BT-001609,TND-000402,BID-000257,2025-07-04,SUBMITTED,ACTIVE,133451800.0,7,1.0,FULLY_COMPLIANT,HARD,True
BT-001610,TND-000403,BID-000374,2026-03-04,SUBMITTED,ACTIVE,147869000.0,6,0.857,MINOR_ISSUES,EASY,True
BT-001611,TND-000403,BID-000527,2026-03-04,SUBMITTED,ACTIVE,153989900.0,7,1.0,PARTIAL_COMPLIANCE,EASY,True
BT-001612,TND-000403,BID-001804,2026-03-04,SUBMITTED,ACTIVE,185970500.0,6,0.857,MINOR_ISSUES,EASY,True
BT-001613,TND-000404,BID-001285,2025-03-20,SUBMITTED,ACTIVE,107022700.0,6,1.0,MINOR_ISSUES,EASY,True
BT-001614,TND-000404,BID-000636,2025-03-20,SUBMITTED,ACTIVE,139877900.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001615,TND-000404,BID-001494,2025-03-20,SUBMITTED,ACTIVE,115369700.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001616,TND-000404,BID-001141,2025-03-20,SUBMITTED,ACTIVE,125305900.0,6,1.0,INSUFFICIENT_EVIDENCE,EASY,True
BT-001617,TND-000404,BID-000781,2025-03-20,SUBMITTED,ACTIVE,124321500.0,5,0.833,PARTIAL_COMPLIANCE,EASY,True
BT-001618,TND-000405,BID-000113,2025-02-02,SUBMITTED,ACTIVE,20870300.0,6,1.0,INVALID_DOCUMENT,EASY,True
BT-001619,TND-000405,BID-001003,2025-02-02,SUBMITTED,ACTIVE,22759700.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001620,TND-000405,BID-000327,2025-02-02,SUBMITTED,ACTIVE,22001500.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001621,TND-000406,BID-001807,2026-05-10,SUBMITTED,ACTIVE,21163800.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001622,TND-000406,BID-001897,2026-05-10,SUBMITTED,ACTIVE,24451100.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001623,TND-000406,BID-000235,2026-05-10,SUBMITTED,ACTIVE,20574500.0,5,0.833,FULLY_COMPLIANT,EASY,True
BT-001624,TND-000406,BID-000877,2026-05-10,SUBMITTED,ACTIVE,24863400.0,6,1.0,FULLY_COMPLIANT,EASY,True
BT-001625,TND-000407,BID-000854,2025-08-22,SUBMITTED,ACTIVE,229150400.0,5,0.833,MISSING_DOCUMENT,MEDIUM,True
BT-001626,TND-000407,BID-001523,2025-08-22,SUBMITTED,ACTIVE,198564300.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001627,TND-000407,BID-000440,2025-08-22,SUBMITTED,ACTIVE,209611900.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001628,TND-000408,BID-001100,2026-05-05,SUBMITTED,ACTIVE,240999600.0,7,1.0,INSUFFICIENT_EVIDENCE,MEDIUM,True
BT-001629,TND-000408,BID-000976,2026-05-05,SUBMITTED,ACTIVE,227522800.0,6,0.857,MINOR_ISSUES,MEDIUM,True
BT-001630,TND-000408,BID-000059,2026-05-05,SUBMITTED,ACTIVE,207336500.0,6,0.857,INVALID_DOCUMENT,MEDIUM,True
BT-001631,TND-000409,BID-000643,2026-06-28,SUBMITTED,ACTIVE,134452800.0,5,0.833,PARTIAL_COMPLIANCE,MEDIUM,True
BT-001632,TND-000409,BID-001668,2026-06-28,SUBMITTED,ACTIVE,143266600.0,4,0.667,MISSING_DOCUMENT,MEDIUM,True
BT-001633,TND-000409,BID-000939,2026-06-28,SUBMITTED,ACTIVE,158786200.0,6,1.0,INCONSISTENT_DOCUMENT,MEDIUM,True
BT-001634,TND-000409,BID-001957,2026-06-28,SUBMITTED,ACTIVE,145226700.0,6,1.0,FULLY_COMPLIANT,MEDIUM,True
BT-001635,TND-000410,BID-001413,2025-09-26,SUBMITTED,ACTIVE,70109800.0,5,0.833,MISSING_DOCUMENT,MEDIUM,True
BT-001636,TND-000410,BID-000048,2025-09-26,SUBMITTED,ACTIVE,62028900.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001637,TND-000410,BID-000552,2025-09-26,SUBMITTED,ACTIVE,76482700.0,6,1.0,MINOR_ISSUES,MEDIUM,True
BT-001643,TND-000412,BID-000669,2025-12-02,SUBMITTED,ACTIVE,141595600.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001644,TND-000412,BID-000526,2025-12-02,SUBMITTED,ACTIVE,116608400.0,5,0.833,HARD_AMBIGUOUS_CASE,MEDIUM,True
BT-001645,TND-000412,BID-001572,2025-12-02,SUBMITTED,ACTIVE,140498100.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001646,TND-000412,BID-001620,2025-12-02,SUBMITTED,ACTIVE,147151900.0,5,0.833,FULLY_COMPLIANT,MEDIUM,True
BT-001647,TND-000413,BID-001458,2025-03-01,SUBMITTED,ACTIVE,48564400.0,6,0.857,FULLY_COMPLIANT,HARD,True
