document_id,bidder_id,tender_id,document_type,document_name,document_status,issue_date,expiry_date,company_name_on_document,document_quality,ocr_required,page_count,source_page,difficulty_level,synthetic_flag
DOC-011244,BID-000755,TND-000493,Financial/Turnover Document,Financial/Turnover Document — ZenithSolutions LLP 0755,VALID,2024-07-27,,ZenithSolutions LLP 0755,POOR,True,5,4,HARD,True
DOC-011245,BID-000755,TND-000493,PAN Document,PAN Document — ZenithSolutions LLP 0755,VALID,2023-03-20,,ZenithSolutions LLP 0755,MEDIUM,True,3,1,HARD,True
DOC-011246,BID-000755,TND-000493,Experience Certificate,Experience Certificate — ZenithSolutions LLP 0755,VALID,2025-04-06,,ZenithSolutions LLP 0755,MEDIUM,True,4,2,HARD,True
DOC-011247,BID-001167,TND-000494,GST Certificate,GST Certificate — CrestSystems Pvt Ltd 1167,VALID,2023-08-28,2025-06-24,CrestSystems Pvt Ltd 1167,HIGH,False,3,2,HARD,True
DOC-011248,BID-001167,TND-000494,Supporting Document,Supporting Document — CrestSystems Pvt Ltd 1167,EXPIRED,2023-01-07,,CrestSystems Pvt Ltd 1167,HIGH,True,3,3,HARD,True
DOC-011249,BID-001167,TND-000494,Udyam/MSME Certificate,Udyam/MSME Certificate — CrestSystems Pvt Ltd 1167,VALID,2025-02-23,2026-02-19,CrestSystems Pvt Ltd 1167,MEDIUM,False,3,1,HARD,True
DOC-011250,BID-001167,TND-000494,Financial/Turnover Document,Financial/Turnover Document — CrestSystems Pvt Ltd 1167,VALID,2023-09-11,,CrestSystems Pvt Ltd 1167,HIGH,True,5,3,HARD,True
DOC-011251,BID-001167,TND-000494,PAN Document,PAN Document — CrestSystems Pvt Ltd 1167,EXPIRED,2024-08-18,,CrestSystems Pvt Ltd 1167,MEDIUM,False,3,3,HARD,True
DOC-011252,BID-001167,TND-000494,Experience Certificate,Experience Certificate — CrestSystems Pvt Ltd 1167,EXPIRED,2023-08-17,,CrestSystems Pvt Ltd 1167,MEDIUM,False,6,3,HARD,True
DOC-011253,BID-000049,TND-000494,GST Certificate,GST Certificate — TruGridEngineering Limited 0049,VALID,2024-09-10,2026-11-08,TruGridEngineering Limited 0049,HIGH,False,3,1,HARD,True
DOC-011254,BID-000049,TND-000494,Supporting Document,Supporting Document — TruGridEngineering Limited 0049,VALID,2023-03-24,,TruGridEngineering Limited 0049,MEDIUM,False,4,4,HARD,True
DOC-011255,BID-000049,TND-000494,Udyam/MSME Certificate,Udyam/MSME Certificate — TruGridEngineering Limited 0049,VALID,2025-02-02,2025-10-26,TruGridEngineering Limited 0049,MEDIUM,False,6,5,HARD,True
DOC-011256,BID-000049,TND-000494,PAN Document,PAN Document — TruGridEngineering Limited 0049,VALID,2024-08-12,,TruGridEngineering Limited 0049,HIGH,False,5,2,HARD,True
DOC-011257,BID-000238,TND-000494,GST Certificate,GST Certificate — InfratekNetworks Limited 0238,VALID,2025-04-13,2026-05-22,InfratekNetworks Limited 0238,MEDIUM,True,6,3,HARD,True
DOC-011258,BID-000238,TND-000494,Supporting Document,Supporting Document — InfratekNetworks Limited 0238,VALID,2023-10-05,,InfratekNetworks Limited 0238,HIGH,False,5,5,HARD,True
DOC-011259,BID-000238,TND-000494,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 0238,VALID,2023-01-11,,InfratekNetworks Limited 0238,HIGH,False,6,5,HARD,True
DOC-011260,BID-000238,TND-000494,PAN Document,PAN Document — InfratekNetworks Limited 0238,VALID,2023-01-30,,InfratekNetworks Limited 0238,HIGH,False,5,5,HARD,True
DOC-011261,BID-000238,TND-000494,Experience Certificate,Experience Certificate — InfratekNetworks Limited 0238,VALID,2023-03-08,,InfratekNetworks Limited 0238,HIGH,False,3,2,HARD,True
DOC-011262,BID-001431,TND-000494,GST Certificate,GST Certificate — CrestSystems Pvt Ltd 1431,VALID,2023-03-14,2025-06-24,CrestSystems Pvt Ltd 1431,HIGH,True,6,3,HARD,True
DOC-011263,BID-001431,TND-000494,Udyam/MSME Certificate,Udyam/MSME Certificate — CrestSystems Pvt Ltd 1431,VALID,2023-10-10,2025-07-14,CrestSystems Pvt Ltd 1431,HIGH,False,5,1,HARD,True
DOC-011264,BID-001431,TND-000494,Financial/Turnover Document,Financial/Turnover Document — CrestSystems Pvt Ltd 1431,VALID,2024-10-29,,CrestSystems Pvt Ltd 1431,MEDIUM,False,5,5,HARD,True
DOC-011265,BID-001431,TND-000494,PAN Document,PAN Document — CrestSystems Pvt Ltd 1431,VALID,2024-09-03,,CrestSystems Pvt Ltd 1431,HIGH,True,6,1,HARD,True
DOC-011266,BID-001431,TND-000494,Experience Certificate,Experience Certificate — CrestSystems Pvt Ltd 1431,VALID,2023-07-19,,CrestSystems Pvt Ltd 1431,LOW,False,6,2,HARD,True
DOC-011267,BID-000350,TND-000495,Supporting Document,Supporting Document — NovaTechnologies LLP 0350,VALID,2025-06-14,,NovaTechnologies LLP 0350,MEDIUM,False,4,1,EASY,True
DOC-011268,BID-000350,TND-000495,Financial/Turnover Document,Financial/Turnover Document — NovaTechnologies LLP 0350,VALID,2023-06-20,,NovaTechnologies LLP 0350,HIGH,False,5,2,EASY,True
DOC-011269,BID-000350,TND-000495,PAN Document,PAN Document — NovaTechnologies LLP 0350,VALID,2023-10-12,,NovaTechnologies LLP 0350,HIGH,False,5,4,EASY,True
DOC-011270,BID-000350,TND-000495,Experience Certificate,Experience Certificate — NovaTechnologies LLP 0350,VALID,2024-05-14,,NovaTechnologies LLP 0350,MEDIUM,False,3,2,EASY,True
DOC-011271,BID-000553,TND-000495,GST Certificate,GST Certificate — TruGridEngineering Limited 0553,VALID,2024-11-29,2027-01-16,TruGridEngineering Limited 0553,HIGH,False,3,2,EASY,True
DOC-011272,BID-000553,TND-000495,Supporting Document,Supporting Document — TruGridEngineering Limited 0553,VALID,2024-09-28,,TruGridEngineering Limited 0553,HIGH,False,5,3,EASY,True
DOC-011273,BID-000553,TND-000495,Udyam/MSME Certificate,Udyam/MSME Certificate — TruGridEngineering Limited 0553,VALID,2025-04-12,2027-03-16,TruGridEngineering Limited 0553,MEDIUM,False,4,4,EASY,True
DOC-011274,BID-000553,TND-000495,Experience Certificate,Experience Certificate — TruGridEngineering Limited 0553,VALID,2024-05-14,,TruGridEngineering Limited 0553,MEDIUM,False,4,1,EASY,True
DOC-011275,BID-000353,TND-000495,GST Certificate,GST Certificate — TechspireAutomation LLP 0353,VALID,2025-07-22,2026-11-22,TechspireAutomation LLP 0353,HIGH,False,3,2,EASY,True
DOC-011276,BID-000353,TND-000495,Supporting Document,Supporting Document — TechspireAutomation LLP 0353,VALID,2023-10-25,,TechspireAutomation LLP 0353,HIGH,False,6,5,EASY,True
DOC-011277,BID-000353,TND-000495,Udyam/MSME Certificate,Udyam/MSME Certificate — TechspireAutomation LLP 0353,VALID,2025-06-15,2027-05-30,TechspireAutomation LLP 0353,LOW,False,4,2,EASY,True
DOC-011278,BID-000353,TND-000495,Financial/Turnover Document,Financial/Turnover Document — TechspireAutomation LLP 0353,VALID,2023-08-05,,TechspireAutomation LLP 0353,MEDIUM,True,4,2,EASY,True
DOC-011279,BID-000353,TND-000495,PAN Document,PAN Document — TechspireAutomation LLP 0353,VALID,2024-03-02,,TechspireAutomation LLP 0353,MEDIUM,False,5,2,EASY,True
DOC-011280,BID-000353,TND-000495,Experience Certificate,Experience Certificate — TechspireAutomation LLP 0353,VALID,2023-10-22,,TechspireAutomation LLP 0353,HIGH,False,6,5,EASY,True
DOC-011281,BID-000032,TND-000496,GST Certificate,GST Certificate — ApexDigital LLP 0032,INCOMPLETE,2023-11-15,2025-11-14,ApexDigital LLP 0032,HIGH,False,5,1,EASY,True
DOC-011282,BID-000032,TND-000496,Supporting Document,Supporting Document — ApexDigital LLP 0032,VALID,2023-12-05,,ApexDigital LLP 0032,LOW,False,3,1,EASY,True
DOC-011283,BID-000032,TND-000496,Udyam/MSME Certificate,Udyam/MSME Certificate — ApexDigital LLP 0032,VALID,2024-04-09,2026-07-01,ApexDigital LLP 0032,HIGH,False,3,1,EASY,True
DOC-011284,BID-000032,TND-000496,OEM Authorization,OEM Authorization — ApexDigital LLP 0032,INCOMPLETE,2025-09-30,2027-10-07,ApexDigital LLP 0032,MEDIUM,False,4,2,EASY,True
DOC-011285,BID-000032,TND-000496,Financial/Turnover Document,Financial/Turnover Document — ApexDigital LLP 0032,INCOMPLETE,2023-08-26,,ApexDigital LLP 0032,MEDIUM,False,6,1,EASY,True
DOC-011286,BID-000032,TND-000496,PAN Document,PAN Document — ApexDigital LLP 0032,VALID,2024-01-16,,ApexDigital LLP 0032,HIGH,False,4,4,EASY,True
DOC-011287,BID-000032,TND-000496,Experience Certificate,Experience Certificate — ApexDigital LLP 0032,VALID,2024-09-28,,ApexDigital LLP 0032,HIGH,False,4,1,EASY,True
DOC-011288,BID-001366,TND-000496,GST Certificate,GST Certificate — InfratekNetworks Limited 1366,VALID,2023-11-14,2026-03-31,InfratekNetworks Limited 1366,MEDIUM,True,6,3,EASY,True
DOC-011289,BID-001366,TND-000496,Supporting Document,Supporting Document — InfratekNetworks Limited 1366,VALID,2023-10-14,,InfratekNetworks Limited 1366,MEDIUM,True,6,1,EASY,True
DOC-011290,BID-001366,TND-000496,Udyam/MSME Certificate,Udyam/MSME Certificate — InfratekNetworks Limited 1366,VALID,2025-05-24,2026-08-17,InfratekNetworks Limited 1366,HIGH,False,4,2,EASY,True
DOC-011291,BID-001366,TND-000496,Financial/Turnover Document,Financial/Turnover Document — InfratekNetworks Limited 1366,VALID,2023-11-27,,InfratekNetworks Limited 1366,MEDIUM,False,5,2,EASY,True
DOC-011292,BID-001366,TND-000496,PAN Document,PAN Document — InfratekNetworks Limited 1366,VALID,2025-06-21,,InfratekNetworks Limited 1366,HIGH,False,6,5,EASY,True
DOC-011293,BID-001366,TND-000496,Experience Certificate,Experience Certificate — InfratekNetworks Limited 1366,VALID,2023-09-17,,InfratekNetworks Limited 1366,POOR,True,6,6,EASY,True
DOC-011294,BID-001187,TND-000496,GST Certificate,GST Certificate — ZenithSolutions LLP 1187,VALID,2024-08-20,2027-01-05,ZenithSolutions LLP 1187,HIGH,False,5,2,EASY,True
DOC-011295,BID-001187,TND-000496,Supporting Document,Supporting Document — ZenithSolutions LLP 1187,VALID,2025-10-10,,ZenithSolutions LLP 1187,HIGH,False,4,1,EASY,True
DOC-011296,BID-001187,TND-000496,Financial/Turnover Document,Financial/Turnover Document — ZenithSolutions LLP 1187,VALID,2023-11-10,,ZenithSolutions LLP 1187,HIGH,False,6,5,EASY,True
DOC-011297,BID-001187,TND-000496,PAN Document,PAN Document — ZenithSolutions LLP 1187,VALID,2024-01-16,,ZenithSolutions LLP 1187,HIGH,False,3,3,EASY,True
DOC-011298,BID-001187,TND-000496,Experience Certificate,Experience Certificate — ZenithSolutions LLP 1187,VALID,2025-05-15,,ZenithSolutions LLP 1187,HIGH,False,6,2,EASY,True
DOC-011299,BID-000701,TND-000496,GST Certificate,GST Certificate — CoreVistaAutomation LLP 0701,VALID,2025-02-09,2027-07-10,CoreVistaAutomation LLP 0701,HIGH,False,3,3,EASY,True
DOC-011300,BID-000701,TND-000496,Supporting Document,Supporting Document — CoreVistaAutomation LLP 0701,VALID,2025-07-16,,CoreVistaAutomation LLP 0701,HIGH,False,4,1,EASY,True
DOC-011301,BID-000701,TND-000496,Udyam/MSME Certificate,Udyam/MSME Certificate — CoreVistaAutomation LLP 0701,VALID,2023-09-05,2025-11-14,CoreVistaAutomation LLP 0701,HIGH,False,3,2,EASY,True
DOC-011302,BID-000701,TND-000496,OEM Authorization,OEM Authorization — CoreVistaAutomation LLP 0701,VALID,2023-07-18,2025-11-14,CoreVistaAutomation LLP 0701,MEDIUM,False,3,1,EASY,True
DOC-011303,BID-000701,TND-000496,Financial/Turnover Document,Financial/Turnover Document — CoreVistaAutomation LLP 0701,VALID,2024-05-02,,CoreVistaAutomation LLP 0701,MEDIUM,False,6,2,EASY,True
DOC-011304,BID-000701,TND-000496,PAN Document,PAN Document — CoreVistaAutomation LLP 0701,VALID,2024-02-13,,CoreVistaAutomation LLP 0701,HIGH,False,5,4,EASY,True
DOC-011305,BID-000701,TND-000496,Experience Certificate,Experience Certificate — CoreVistaAutomation LLP 0701,VALID,2024-01-16,,CoreVistaAutomation LLP 0701,HIGH,False,3,2,EASY,True
DOC-011306,BID-000859,TND-000496,GST Certificate,GST Certificate — PrimeAxisEnterprises Limited 0859,VALID,2023-12-09,2026-05-20,PrimeAxisEnterprises Limited 0859,MEDIUM,False,3,2,EASY,True
DOC-011307,BID-000859,TND-000496,Udyam/MSME Certificate,Udyam/MSME Certificate — PrimeAxisEnterprises Limited 0859,INCOMPLETE,2024-08-15,2025-11-14,PrimeAxisEnterprises Limited 0859,LOW,False,3,2,EASY,True
DOC-011308,BID-000859,TND-000496,OEM Authorization,OEM Authorization — PrimeAxisEnterprises Limited 0859,INCOMPLETE,2023-07-31,2025-11-14,PrimeAxisEnterprises Limited 0859,HIGH,False,3,2,EASY,True
DOC-011309,BID-000859,TND-000496,Financial/Turnover Document,Financial/Turnover Document — PrimeAxisEnterprises Limited 0859,VALID,2025-09-03,,PrimeAxisEnterprises Limited 0859,LOW,False,3,2,EASY,True
DOC-011310,BID-000859,TND-000496,PAN Document,PAN Document — PrimeAxisEnterprises Limited 0859,VALID,2025-10-07,,PrimeAxisEnterprises Limited 0859,MEDIUM,False,5,3,EASY,True
DOC-011311,BID-000859,TND-000496,Experience Certificate,Experience Certificate — PrimeAxisEnterprises Limited 0859,INCOMPLETE,2024-01-31,,PrimeAxisEnterprises Limited 0859,MEDIUM,False,6,5,EASY,True
DOC-011312,BID-001754,TND-000497,GST Certificate,GST Certificate — NextEraTechnologies LLP 1754,VALID,2022-12-11,2025-03-05,NextEraTechnologies LLP 1754,MEDIUM,True,6,1,HARD,True
DOC-011313,BID-001754,TND-000497,Supporting Document,Supporting Document — NextEraTechnologies LLP 1754,VALID,2024-06-18,,NextEraTechnologies LLP 1754,LOW,False,5,5,HARD,True
DOC-011314,BID-001754,TND-000497,Financial/Turnover Document,Financial/Turnover Document — NextEraTechnologies LLP 1754,VALID,2024-07-10,,NextEraTechnologies LLP 1754,HIGH,False,3,1,HARD,True
DOC-011315,BID-001754,TND-000497,PAN Document,PAN Document — NextEraTechnologies LLP 1754,VALID,2024-12-12,,NextEraTechnologies LLP 1754,HIGH,False,3,1,HARD,True
DOC-011316,BID-001754,TND-000497,Experience Certificate,Experience Certificate — NextEraTechnologies LLP 1754,VALID,2023-07-01,,NextEraTechnologies LLP 1754,POOR,True,4,4,HARD,True
DOC-011317,BID-000798,TND-000497,GST Certificate,GST Certificate — SolvexServices Pvt Ltd 0798,VALID,2023-08-09,2025-03-02,SolvexServices Pvt Ltd 0798,MEDIUM,False,3,2,HARD,True
DOC-011318,BID-000798,TND-000497,Supporting Document,Supporting Document — SolvexServices Pvt Ltd 0798,VALID,2023-01-18,,SolvexServices Pvt Ltd 0798,MEDIUM,False,6,1,HARD,True
DOC-011319,BID-000798,TND-000497,OEM Authorization,OEM Authorization — SolvexServices Pvt Ltd 0798,VALID,2022-11-14,2025-03-02,SolvexServices Pvt Ltd 0798,HIGH,False,6,2,HARD,True
DOC-011320,BID-000798,TND-000497,Financial/Turnover Document,Financial/Turnover Document — SolvexServices Pvt Ltd 0798,VALID,2023-02-04,,SolvexServices Pvt Ltd 0798,HIGH,False,3,2,HARD,True
DOC-011321,BID-000798,TND-000497,PAN Document,PAN Document — SolvexServices Pvt Ltd 0798,VALID,2024-12-27,,SolvexServices Pvt Ltd 0798,HIGH,True,6,2,HARD,True
DOC-011322,BID-000798,TND-000497,Experience Certificate,Experience Certificate — SolvexServices Pvt Ltd 0798,VALID,2024-12-26,,SolvexServices Pvt Ltd 0798,MEDIUM,False,4,2,HARD,True
DOC-011323,BID-001483,TND-000497,GST Certificate,GST Certificate — PrimeAxisEnterprises Limited 1483,VALID,2024-02-08,2026-02-18,PrimeAxisEnterprises Limited 1483,HIGH,False,6,4,HARD,True
DOC-011324,BID-001483,TND-000497,Supporting Document,Supporting Document — PrimeAxisEnterprises Limited 1483,VALID,2024-10-13,,PrimeAxisEnterprises Limited 1483,MEDIUM,False,4,3,HARD,True
DOC-011325,BID-001483,TND-000497,Udyam/MSME Certificate,Udyam/MSME Certificate — PrimeAxisEnterprises Limited 1483,VALID,2023-05-30,2025-07-30,PrimeAxisEnterprises Limited 1483,HIGH,True,4,3,HARD,True
DOC-011326,BID-001483,TND-000497,OEM Authorization,OEM Authorization — PrimeAxisEnterprises Limited 1483,VALID,2024-12-22,2026-04-01,PrimeAxisEnterprises Limited 1483,LOW,False,5,3,HARD,True
DOC-011327,BID-001483,TND-000497,Financial/Turnover Document,Financial/Turnover Document — PrimeAxisEnterprises Limited 1483,VALID,2022-09-08,,PrimeAxisEnterprises Limited 1483,HIGH,False,3,1,HARD,True
DOC-011328,BID-001483,TND-000497,PAN Document,PAN Document — PrimeAxisEnterprises Limited 1483,VALID,2023-08-13,,PrimeAxisEnterprises Limited 1483,HIGH,False,6,4,HARD,True
DOC-011329,BID-001483,TND-000497,Experience Certificate,Experience Certificate — PrimeAxisEnterprises Limited 1483,VALID,2024-08-03,,PrimeAxisEnterprises Limited 1483,MEDIUM,False,3,3,HARD,True
DOC-011330,BID-000503,TND-000497,GST Certificate,GST Certificate — PioneerSolutions LLP 0503,VALID,2024-09-28,2025-12-31,PioneerSolutions LLP 0503,MEDIUM,False,3,1,HARD,True
DOC-011331,BID-000503,TND-000497,Supporting Document,Supporting Document — PioneerSolutions LLP 0503,VALID,2023-07-29,,PioneerSolutions LLP 0503,HIGH,False,6,4,HARD,True
DOC-011332,BID-000503,TND-000497,Udyam/MSME Certificate,Udyam/MSME Certificate — PioneerSolutions LLP 0503,VALID,2024-08-21,2025-07-02,PioneerSolutions LLP 0503,HIGH,False,3,2,HARD,True
DOC-011333,BID-000503,TND-000497,OEM Authorization,OEM Authorization — PioneerSolutions LLP 0503,VALID,2023-08-15,2025-03-02,PioneerSolutions LLP 0503,HIGH,False,4,4,HARD,True
DOC-011334,BID-000503,TND-000497,Financial/Turnover Document,Financial/Turnover Document — PioneerSolutions LLP 0503,VALID,2024-01-14,,PioneerSolutions LLP 0503,LOW,False,3,3,HARD,True
DOC-011335,BID-000503,TND-000497,PAN Document,PAN Document — PioneerSolutions LLP 0503,VALID,2024-06-06,,PioneerSolutions LLP 0503,HIGH,False,5,3,HARD,True
DOC-011336,BID-000503,TND-000497,Experience Certificate,Experience Certificate — PioneerSolutions LLP 0503,VALID,2024-02-10,,PioneerSolutions LLP 0503,MEDIUM,False,4,3,HARD,True
DOC-011337,BID-001197,TND-000497,GST Certificate,GST Certificate — BluePeakManufacturing Pvt Ltd 1197,VALID,2024-07-19,2025-06-26,BluePeakManufacturing Pvt Ltd 1197,HIGH,False,4,2,HARD,True
DOC-011338,BID-001197,TND-000497,Supporting Document,Supporting Document — BluePeakManufacturing Pvt Ltd 1197,VALID,2023-10-29,,BluePeakManufacturing Pvt Ltd 1197,MEDIUM,False,3,2,HARD,True
DOC-011339,BID-001197,TND-000497,Udyam/MSME Certificate,Udyam/MSME Certificate — BluePeakManufacturing Pvt Ltd 1197,VALID,2024-07-10,2026-03-23,BluePeakManufacturing Pvt Ltd 1197,LOW,False,6,3,HARD,True
DOC-011340,BID-001197,TND-000497,OEM Authorization,OEM Authorization — BluePeakManufacturing Pvt Ltd 1197,VALID,2022-12-20,2025-03-02,BluePeakManufacturing Pvt Ltd 1197,LOW,False,6,5,HARD,True
DOC-011341,BID-001197,TND-000497,Financial/Turnover Document,Financial/Turnover Document — BluePeakManufacturing Pvt Ltd 1197,VALID,2023-04-29,,BluePeakManufacturing Pvt Ltd 1197,MEDIUM,False,3,2,HARD,True
DOC-011342,BID-001197,TND-000497,PAN Document,PAN Document — BluePeakManufacturing Pvt Ltd 1197,VALID,2023-06-01,,BluePeakManufacturing Pvt Ltd 1197,HIGH,False,4,4,HARD,True
DOC-011343,BID-001197,TND-000497,Experience Certificate,Experience Certificate — BluePeakManufacturing Pvt Ltd 1197,VALID,2024-01-19,,BluePeakManufacturing Pvt Ltd 1197,HIGH,False,5,5,HARD,True
DOC-011344,BID-001532,TND-000498,GST Certificate,GST Certificate — EvercrestDigital LLP 1532,VALID,2024-08-10,2027-01-07,EvercrestDigital LLP 1532,HIGH,False,6,6,MEDIUM,True
DOC-011345,BID-001532,TND-000498,Supporting Document,Supporting Document — EvercrestDigital LLP 1532,VALID,2024-11-17,,EvercrestDigital LLP 1532,HIGH,False,6,6,MEDIUM,True
DOC-011346,BID-001532,TND-000498,Udyam/MSME Certificate,Udyam/MSME Certificate — EvercrestDigital LLP 1532,VALID,2024-02-11,2026-03-08,EvercrestDigital LLP 1532,HIGH,False,6,1,MEDIUM,True
DOC-011347,BID-001532,TND-000498,OEM Authorization,OEM Authorization — EvercrestDigital LLP 1532,VALID,2025-10-08,2026-12-18,EvercrestDigital LLP 1532,MEDIUM,False,4,1,MEDIUM,True
DOC-011348,BID-001532,TND-000498,Financial/Turnover Document,Financial/Turnover Document — EvercrestDigital LLP 1532,VALID,2025-09-23,,EvercrestDigital LLP 1532,HIGH,False,6,5,MEDIUM,True
DOC-011349,BID-001532,TND-000498,PAN Document,PAN Document — EvercrestDigital LLP 1532,VALID,2025-10-21,,EvercrestDigital LLP 1532,MEDIUM,False,4,3,MEDIUM,True
DOC-011350,BID-001532,TND-000498,Experience Certificate,Experience Certificate — EvercrestDigital LLP 1532,VALID,2024-12-16,,EvercrestDigital LLP 1532,HIGH,True,5,1,MEDIUM,True
DOC-011351,BID-000584,TND-000498,GST Certificate,GST Certificate — ApexDigital LLP 0584,INVALID,2024-07-17,2026-03-08,ApexDigital LLP 0584,HIGH,False,3,2,MEDIUM,True
